Year Built,Square Footage,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,State,Property Type,Tags,County
2007.0,770.0,1.0,1.0,3.0,249000.0,235000.0,2023-06-27T10:49:38Z,2023-08-03,30363,Atlanta,GA,condos,"central_air, city_view, community_security_features, dishwasher, laundry_room, recreation_facilities, view, community_swimming_pool, two_or_more_stories, garage_1_or_more, views, shopping",Fulton
1971.0,1350.0,3.0,2.0,1.0,255000.0,255000.0,2023-06-28T17:54:31Z,2023-08-03,30360,Atlanta,GA,condos,"central_air, city_view, community_clubhouse, community_security_features, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, efficient, hoa, medicalcare, shopping",DeKalb
1920.0,1368.0,3.0,1.0,1.0,200000.0,200000.0,2023-06-28T18:59:44Z,2023-08-03,30314,Atlanta,GA,single_family,"city_view, view, single_story, rental_property",Fulton
1930.0,1120.0,2.0,1.0,1.0,499000.0,525000.0,2023-07-20T12:51:54Z,2023-08-03,30316,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story",Fulton
1994.0,3497.0,5.0,5.0,2.0,1100000.0,1110000.0,2023-06-29T13:53:17Z,2023-08-03,30345,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dining_room, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, large_kitchen, vaulted_ceiling, open_floor_plan, floor_plan, media_room, new_roof, medicalcare, shopping",DeKalb
2001.0,1705.0,3.0,2.0,1.0,495000.0,499000.0,2023-06-01T14:01:49Z,2023-08-03,30310,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, single_story, front_porch, ensuite, shopping",Fulton
1935.0,1577.0,2.0,2.0,1.0,450000.0,510000.0,2023-07-13T19:59:10Z,2023-08-03,30315,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, fireplace, forced_air, laundry_room, recreation_facilities, community_swimming_pool, single_story, garage_1_or_more, private_backyard, high_ceiling, front_porch, investment_opportunity, new_roof",Fulton
2017.0,1780.0,3.0,3.0,2.0,310000.0,315000.0,2023-04-18T01:59:23Z,2023-08-03,30349,Atlanta,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, corner_lot, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, private_backyard, fenced_yard, big_lot",Clayton
1953.0,2641.0,3.0,3.0,2.0,825000.0,869000.0,2023-06-08T16:15:34Z,2023-08-03,30327,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, water_view, basement, two_or_more_stories, garage_1_or_more, updated_kitchen, master_suite, ensuite",Fulton
2008.0,1223.0,2.0,2.0,1.0,600000.0,591000.0,2023-06-22T15:18:05Z,2023-08-03,30308,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more",Fulton
2005.0,722.0,1.0,1.0,1.0,232500.0,232500.0,2023-05-09T19:12:48Z,2023-08-03,30363,Atlanta,GA,condos,"central_air, community_clubhouse, community_outdoor_space, community_security_features, laundry_room, recreation_facilities, community_swimming_pool, single_story, updated_kitchen, high_ceiling, floor_plan, efficient, community_center, views, shopping",Fulton
1950.0,,,,1.0,399000.0,376700.0,2023-03-24T02:05:17Z,2023-08-03,30315,Atlanta,GA,multi_family,"city_view, recreation_facilities, view, single_story, rental_property, park",Fulton
2001.0,1508.0,3.0,3.0,2.0,299000.0,283000.0,2023-06-13T20:32:57Z,2023-08-03,30349,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, cul_de_sac, den_or_office, family_room, fireplace, laundry_room, basement, two_or_more_stories, big_yard, vaulted_ceiling, jack_and_jill_bathroom, no_hoa, ensuite",Clayton
1998.0,5274.0,6.0,5.0,3.0,699900.0,665000.0,2023-06-01T13:15:12Z,2023-08-03,30311,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, community_tennis_court, dining_room, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, two_kitchen, modern_kitchen, open_kitchen, cathedral_ceiling, jack_and_jill_bathroom, floor_plan, big_lot, ensuite, tennis",Fulton
1969.0,3360.0,5.0,3.0,2.0,685000.0,685000.0,2023-06-22T15:02:16Z,2023-08-03,30328,Atlanta,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_tennis_court, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, river_view, view, water_view, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, big_yard, private_backyard, tennis_court, ensuite, clubhouse, park, playground, tennis, shopping",Fulton
2004.0,1043.0,2.0,2.0,1.0,400000.0,385000.0,2023-06-16T07:21:49Z,2023-08-03,30307,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, laundry_room, recreation_facilities, view, single_story, high_ceiling, master_bedroom, exposed_brick, media_room, elevator, ensuite, water_view, park, views, shopping",DeKalb
1985.0,1100.0,2.0,2.0,1.0,245000.0,253000.0,2023-07-13T14:12:08Z,2023-08-03,30350,Sandy Springs,GA,condos,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, fireplace, forced_air, laundry_room, recreation_facilities, river_view, view, water_view, community_swimming_pool, single_story, granite_kitchen, updated_kitchen, master_bathroom, private_bathroom, open_floor_plan, floor_plan, master_suite, ensuite, new_roof, tennis, trails, hoa",Fulton
2006.0,990.0,2.0,1.0,1.0,279990.0,281000.0,2023-07-13T02:33:50Z,2023-08-03,30363,Atlanta,GA,condos,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, water_view, community_swimming_pool, swimming_pool, single_story, modern_kitchen, large_kitchen, high_ceiling, big_bathroom, master_bedroom, park",Fulton
2000.0,3597.0,4.0,4.0,2.0,699000.0,740000.0,2023-06-15T13:43:58Z,2023-08-03,30339,Atlanta,GA,single_family,"central_air, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, modern_kitchen, open_kitchen, private_backyard, high_ceiling, vaulted_ceiling, floor_plan, new_roof, baseball, hoa, maintenance",Cobb
1950.0,1160.0,3.0,2.0,1.0,230000.0,216000.0,2023-05-11T22:43:41Z,2023-08-03,30310,Atlanta,GA,single_family,"central_air, central_heat, community_security_features, den_or_office, dining_room, hardwood_floors, laundry_room, single_story, shopping, fixer_upper",Fulton
2007.0,683.0,1.0,1.0,1.0,365000.0,365000.0,2023-07-13T18:52:41Z,2023-08-03,30307,Atlanta,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, garage_1_or_more, trails, views",Fulton
1942.0,3188.0,2.0,3.0,1.0,750000.0,635000.0,2023-06-27T15:02:33Z,2023-08-03,30305,Atlanta,GA,single_family,"carport, central_air, community_outdoor_space, community_security_features, den_or_office, dining_room, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, rental_property, investment_opportunity",Fulton
1920.0,1747.0,3.0,3.0,2.0,525000.0,515000.0,2023-06-15T19:15:35Z,2023-08-02,30310,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, front_porch, playground",Fulton
1992.0,9232.0,6.0,8.0,2.0,3495000.0,3330000.0,2023-06-12T19:16:50Z,2023-08-02,30327,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, wine_cellar, big_lot, elevator",Fulton
1951.0,1611.0,2.0,2.0,1.0,629000.0,595000.0,2023-05-11T16:55:46Z,2023-08-02,30309,Atlanta,GA,condos,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, single_story, garage_1_or_more, garage_2_or_more, modern_kitchen, outdoor_kitchen, high_ceiling, guest_parking, park, views, shopping",Fulton
1959.0,1066.0,3.0,2.0,1.0,260000.0,268000.0,2023-07-02T19:14:47Z,2023-08-02,30316,Atlanta,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, lake_view, laundry_room, recreation_facilities, view, water_view, community_swimming_pool, single_story, outbuilding, farm, ranch, clubhouse, trails, shopping",DeKalb
1948.0,1520.0,3.0,1.0,1.0,260000.0,262800.0,2023-06-01T21:08:48Z,2023-08-02,30344,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, hardwood_floors, laundry_room, single_story, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, big_lot, fixer_upper",Fulton
1945.0,1926.0,4.0,2.0,1.0,485000.0,510000.0,2023-06-29T04:35:39Z,2023-08-02,30316,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, den_or_office, dining_room, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, granite_kitchen, fenced_yard, vaulted_ceiling",DeKalb
1915.0,3312.0,4.0,4.0,2.0,899000.0,899000.0,2023-05-31T20:12:37Z,2023-08-02,30307,Atlanta,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, updated_kitchen, high_ceiling, open_floor_plan, floor_plan, front_porch, library, ensuite, lake, shopping",DeKalb
1950.0,1193.0,3.0,2.0,1.0,490000.0,505000.0,2023-06-09T16:26:01Z,2023-08-02,30329,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, single_story, garage_1_or_more, modern_kitchen, big_yard, private_bathroom, floor_plan, shopping",DeKalb
1952.0,898.0,3.0,1.0,1.0,155000.0,150000.0,2023-05-09T19:12:48Z,2023-08-02,30315,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, corner_lot, dishwasher, forced_air, laundry_room, view, single_story, no_hoa, farm, ranch, investment_opportunity",Fulton
1975.0,625.0,1.0,1.0,1.0,192000.0,192000.0,2023-06-07T03:04:57Z,2023-08-02,30339,Atlanta,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, granite_kitchen, private_backyard, fenced_yard, tennis_court, rental_property, clubhouse, park, tennis, views, shopping",Cobb
2005.0,2020.0,5.0,3.0,2.0,314900.0,314900.0,2023-06-30T23:48:47Z,2023-08-02,30349,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dining_room, dishwasher, family_room, fireplace, forced_air, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, large_kitchen",Fulton
1972.0,,2.0,1.0,1.0,65000.0,63000.0,2023-03-30T20:24:35Z,2023-08-02,30354,Atlanta,GA,single_family,"central_air, central_heat, community_security_features, laundry_room, single_story",Fulton
2003.0,1496.0,3.0,4.0,3.0,260000.0,262500.0,2023-06-22T17:10:48Z,2023-08-02,30331,Atlanta,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, master_suite, gated_community",Fulton
2007.0,800.0,2.0,1.0,1.0,143000.0,140000.0,2023-06-07T19:12:30Z,2023-08-02,30324,Atlanta,GA,condos,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, modern_kitchen, open_kitchen, open_floor_plan, floor_plan, rental_property, views, hoa, groundscare, maintenance, shopping, fixer_upper",Fulton
2003.0,1953.0,4.0,2.0,1.0,335900.0,268500.0,2023-06-23T18:23:03Z,2023-08-02,30349,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, basketball_court, farm, ranch, playground, shopping",Fulton
1960.0,3215.0,4.0,4.0,1.0,469900.0,463000.0,2023-08-01T15:47:56Z,2023-08-02,30318,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, single_story, fenced_yard, shopping",Fulton
1940.0,1702.0,3.0,3.0,2.0,695000.0,725000.0,2023-07-20T18:16:15Z,2023-08-02,30317,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, updated_kitchen, front_porch, groundscare",DeKalb
1982.0,1131.0,2.0,2.0,1.0,261000.0,266100.0,2023-06-30T13:53:53Z,2023-08-02,30350,Sandy Springs,GA,condos,"central_air, community_outdoor_space, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, single_story, modern_kitchen, white_kitchen, shopping",Fulton
1980.0,,3.0,3.0,2.0,335000.0,335000.0,2023-06-28T21:21:12Z,2023-08-02,30350,Atlanta,GA,condos,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, fireplace, forced_air, laundry_room, recreation_facilities, view, water_view, community_swimming_pool, two_or_more_stories, tennis_court, fenced_courtyard, tennis, shopping",Fulton
2008.0,2700.0,5.0,3.0,2.0,355000.0,350000.0,2023-05-30T19:11:46Z,2023-08-02,30349,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, dishwasher, fireplace, laundry_room, two_or_more_stories, garage_1_or_more, private_backyard, open_floor_plan, floor_plan, ensuite",Fulton
1966.0,2203.0,3.0,3.0,2.0,549900.0,553000.0,2023-07-06T16:53:12Z,2023-08-02,30340,Atlanta,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, basement, two_or_more_stories, private_backyard, jack_and_jill_bathroom, ensuite, farm, ranch",DeKalb
1985.0,489.0,1.0,1.0,1.0,110000.0,110000.0,2023-07-19T19:22:37Z,2023-08-02,30328,Atlanta,GA,condos,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, senior_community, tennis_court, community_swimming_pool, single_story, guest_parking, elevator, maintenance, medicalcare, shopping",Fulton
