,Year Built,Square Footage,lot sqft,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,lon,lat,State,Property Type,Tags,County
2091,1975.0,3063.0,7501.0,4.0,4.0,3.0,475000.0,450000.0,2023-05-12T20:20:00Z,2023-06-15,30339,Atlanta,-84.473574,33.861268,GA,townhomes,"central_air, community_outdoor_space, community_security_features, dishwasher, fireplace, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, basement, two_or_more_stories, gourmet_kitchen, vaulted_ceiling, lake, shopping",
2092,1960.0,1847.0,8712.0,3.0,2.0,1.0,675000.0,725000.0,2023-05-03T13:53:42Z,2023-06-15,30324,Atlanta,-84.346441,33.813255,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, garage_1_or_more, garage_2_or_more, private_backyard, farm, ranch, groundscare",
2093,1971.0,1434.0,1433.0,3.0,3.0,2.0,300000.0,300000.0,2023-05-10T17:12:31Z,2023-06-15,30328,Atlanta,-84.374342,33.943101,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, granite_kitchen, updated_kitchen, master_bedroom, first_floor_master_bedroom, ensuite, playground, shopping",
2094,2007.0,4092.0,1307.0,6.0,5.0,3.0,499000.0,490000.0,2023-05-03T16:21:33Z,2023-06-15,30349,South Fulton,-84.569016,33.644856,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, ensuite",
2095,1987.0,1024.0,1024.0,2.0,2.0,3.0,429900.0,429900.0,2023-05-23T20:48:47Z,2023-06-15,30306,Atlanta,-84.358218,33.77284,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, laundry_room, recreation_facilities, view, basement, two_or_more_stories, garage_1_or_more, updated_kitchen, open_floor_plan, floor_plan, trails, groundscare",
2096,1955.0,1265.0,20386.0,3.0,2.0,1.0,650000.0,648000.0,2023-04-20T14:01:36Z,2023-06-15,30342,Sandy Springs,-84.372199,33.882625,GA,single_family,"carport, central_air, city_view, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, single_story, updated_kitchen, kitchen_island, big_yard, horse_stables, equestrian, farm, ranch, new_roof, golf_course, groundscare, shopping",
2097,1981.0,4200.0,21780.0,6.0,5.0,2.0,915000.0,890000.0,2023-03-09T18:13:01Z,2023-06-15,30345,Atlanta,-84.27574,33.86791,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, kitchen_island, large_kitchen, no_hoa, master_suite",
2098,1955.0,,9365.0,,,1.0,299000.0,285000.0,2022-11-02T18:13:36Z,2023-06-15,30315,Atlanta,-84.403493,33.678144,GA,multi_family,"central_air, central_heat, single_story, rental_property",
2099,1925.0,1134.0,7971.0,3.0,2.0,1.0,175000.0,170000.0,2023-06-07T10:44:24Z,2023-06-15,30314,Atlanta,-84.419866,33.755909,GA,single_family,"carport, central_air, central_heat, community_gym, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, den_or_office, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, single_story, farm, shopping",
2100,2001.0,1497.0,1498.0,2.0,2.0,1.0,498500.0,505000.0,2023-05-18T12:20:40Z,2023-06-14,30305,Atlanta,-84.3775,33.841774,GA,condos,"city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, modern_kitchen, open_floor_plan, floor_plan, rental_property, clubhouse, views, shopping",
2101,1952.0,1288.0,10498.0,3.0,3.0,1.0,144500.0,144500.0,2023-03-11T03:53:01Z,2023-06-14,30314,Atlanta,-84.46,33.757554,GA,single_family,"carport, recreation_facilities, view, water_view, basement, single_story",
2102,1975.0,625.0,1394.0,1.0,1.0,1.0,180000.0,180000.0,2023-04-13T06:56:15Z,2023-06-14,30339,Atlanta,-84.469765,33.87264,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, fenced_yard, tennis_court, clubhouse, park, tennis",
2103,2008.0,1397.0,1398.0,2.0,2.0,1.0,859900.0,859900.0,2023-03-23T19:59:36Z,2023-06-14,30309,Atlanta,-84.383866,33.783839,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, smart_homes",
2104,2008.0,,784.0,1.0,1.0,1.0,424900.0,410000.0,2023-05-04T13:19:22Z,2023-06-14,30309,Atlanta,-84.383866,33.783839,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, view, water_view, community_swimming_pool, swimming_pool, single_story, views",
2105,2009.0,8391.0,98881.0,6.0,8.0,2.0,3250000.0,3250000.0,2023-03-17T22:38:00Z,2023-06-14,30327,Sandy Springs,-84.419617,33.894736,GA,single_family,"central_air, community_outdoor_space, community_security_features, cul_de_sac, den_or_office, dishwasher, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, high_ceiling, elevator, ensuite",
2106,1930.0,1068.0,7693.0,2.0,1.0,1.0,202000.0,197000.0,2022-11-14T17:53:37Z,2023-06-14,30310,Atlanta,-84.436542,33.732282,GA,single_family,"central_air, central_heat, community_outdoor_space, fireplace, hardwood_floors, laundry_room, single_story",
2107,1952.0,1998.0,22216.0,4.0,2.0,1.0,660000.0,650000.0,2023-05-11T20:17:40Z,2023-06-14,30306,Atlanta,-84.352082,33.809302,GA,single_family,"carport, central_air, city_view, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, energy_efficient, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, single_story, garage_1_or_more, garage_2_or_more, fenced_yard, farm, ranch, trails",
2108,2014.0,2058.0,,3.0,4.0,3.0,558500.0,560000.0,2023-05-11T11:18:02Z,2023-06-14,30324,Atlanta,-84.364473,33.818669,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, low_hoa, ensuite, park, hoa",
2109,1966.0,2446.0,21780.0,4.0,3.0,2.0,595000.0,610000.0,2023-04-27T16:12:10Z,2023-06-14,30340,Atlanta,-84.242162,33.888939,GA,single_family,"carport, central_air, central_heat, city_view, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, dishwasher, energy_efficient, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, two_or_more_stories, floor_plan, big_lot, private_courtyard, new_roof, tennis",
2110,1957.0,2165.0,24524.0,3.0,4.0,2.0,650000.0,620000.0,2023-03-30T18:45:55Z,2023-06-14,30342,Atlanta,-84.371441,33.896404,GA,single_family,"central_air, community_outdoor_space, corner_lot, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, view, water_view, basement, two_or_more_stories, garage_1_or_more, high_ceiling, vaulted_ceiling, open_floor_plan, floor_plan, front_porch",
2111,2020.0,3672.0,10237.0,5.0,3.0,2.0,498800.0,495000.0,2023-04-03T20:06:12Z,2023-06-14,30331,Atlanta,-84.592181,33.690745,GA,single_family,"central_air, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, energy_efficient, fireplace, forced_air, laundry_room, two_or_more_stories, garage_1_or_more, private_backyard, open_floor_plan, floor_plan, shopping",
2112,1935.0,3200.0,7601.0,6.0,3.0,1.0,464999.0,464999.0,2023-04-02T15:16:36Z,2023-06-14,30310,Atlanta,-84.420451,33.711594,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, modern_kitchen, open_kitchen, floor_plan, master_suite, smart_homes, trails",
2113,2002.0,1798.0,1799.0,2.0,3.0,1.0,375000.0,365000.0,2023-04-05T00:26:08Z,2023-06-14,30324,Atlanta,-84.3561,33.832658,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, garage_1_or_more, floor_plan, guest_parking, elevator, ensuite, park, views, groundscare, shopping",
2114,1964.0,1824.0,17424.0,3.0,2.0,1.0,600000.0,610000.0,2023-05-12T00:14:25Z,2023-06-14,30341,Atlanta,-84.312595,33.917016,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, updated_kitchen, basketball_court, private_backyard, fenced_yard, vaulted_ceiling, outbuilding, farm, ranch, basketball, shopping",
2115,1956.0,2553.0,17520.0,4.0,3.0,2.0,900000.0,900000.0,2023-05-04T17:05:30Z,2023-06-14,30342,Atlanta,-84.374668,33.853638,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, shopping",
2116,1920.0,1260.0,3441.0,3.0,2.0,1.0,300000.0,302000.0,2023-04-06T23:59:33Z,2023-06-14,30310,Atlanta,-84.403473,33.725132,GA,single_family,"central_air, community_outdoor_space, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, single_story, rental_property, trails",
2117,1987.0,1720.0,1721.0,2.0,3.0,1.0,389900.0,385000.0,2023-04-21T20:21:31Z,2023-06-14,30324,Atlanta,-84.356507,33.834328,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, garage_1_or_more, garage_2_or_more, updated_kitchen, floor_plan, guest_parking, investment_opportunity, shopping",
2118,1984.0,1344.0,828.0,2.0,2.0,1.0,315000.0,315000.0,2023-05-18T15:01:10Z,2023-06-14,30324,Atlanta,-84.33658,33.811843,GA,condos,"central_air, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, trails",
2119,1905.0,2088.0,11252.0,3.0,2.0,1.0,899900.0,935000.0,2023-05-04T14:37:19Z,2023-06-14,30312,Atlanta,-84.372854,33.742436,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, high_ceiling",
2120,1950.0,1967.0,40001.0,4.0,3.0,1.0,249900.0,197000.0,2023-02-10T07:13:50Z,2023-06-14,30331,Atlanta,-84.530128,33.687116,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, basement, single_story, farm, ranch, fixer_upper",
2121,1940.0,1556.0,8712.0,3.0,2.0,1.0,595000.0,651000.0,2023-05-18T14:13:14Z,2023-06-14,30316,Atlanta,-84.345042,33.734336,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, view, single_story, fenced_yard, ensuite",
2122,1958.0,2561.0,17424.0,3.0,3.0,2.0,625000.0,625000.0,2023-05-17T13:11:39Z,2023-06-14,30324,Atlanta,-84.345613,33.832644,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, community_security_features, community_swimming_pool, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, washer_dryer",
2123,1940.0,,5650.0,,,1.0,185000.0,200000.0,2023-05-09T21:05:17Z,2023-06-14,30314,Atlanta,-84.424476,33.760961,GA,multi_family,"single_story, rental_property, fixer_upper",
2124,2003.0,1309.0,1311.0,2.0,2.0,1.0,399900.0,390000.0,2023-04-14T19:51:31Z,2023-06-14,30309,Atlanta,-84.390394,33.815878,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, updated_kitchen, open_floor_plan, floor_plan",
2125,1983.0,1330.0,1350.0,2.0,2.0,1.0,315000.0,325000.0,2023-05-19T17:51:17Z,2023-06-14,30328,Atlanta,-84.354171,33.940405,GA,condos,"central_air, central_heat, community_security_features, den_or_office, dining_room, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, floor_plan, ensuite, park, shopping",
2126,2008.0,3245.0,9487.0,4.0,3.0,2.0,409900.0,409900.0,2023-04-27T18:12:44Z,2023-06-14,30349,Atlanta,-84.623578,33.650843,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, cul_de_sac, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, garage_2_or_more, kitchen_island, private_backyard, coffer_ceiling, master_bathroom, master_bedroom, floor_plan",
2127,1965.0,2463.0,21780.0,4.0,3.0,2.0,519000.0,530000.0,2023-05-22T20:34:09Z,2023-06-14,30345,Atlanta,-84.260382,33.863063,GA,single_family,"carport, central_air, community_outdoor_space, cul_de_sac, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, view, water_view, two_or_more_stories, master_bedroom, efficient",
2128,1962.0,3136.0,19214.0,4.0,4.0,2.0,998500.0,1121000.0,2023-05-11T07:12:51Z,2023-06-14,30327,Atlanta,-84.435589,33.822529,GA,single_family,"carport, central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, fireplace, forced_air, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, basement, two_or_more_stories, front_porch, playground, tennis, groundscare, shopping",
2129,1994.0,650.0,649.0,1.0,1.0,1.0,189900.0,195000.0,2023-05-11T07:12:51Z,2023-06-14,30324,Atlanta,-84.353381,33.82732,GA,condos,"community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, updated_kitchen, gated_community, views",
2130,1947.0,1216.0,13504.0,2.0,1.0,1.0,135000.0,137500.0,2023-05-10T05:08:04Z,2023-06-14,30311,Atlanta,-84.447213,33.716308,GA,single_family,"family_room, fireplace, recreation_facilities, view, water_view, single_story, rental_property, fixer_upper",
2131,2019.0,1318.0,1307.0,2.0,2.0,2.0,499000.0,494000.0,2023-04-18T16:51:46Z,2023-06-14,30315,Atlanta,-84.376281,33.724695,GA,townhomes,"central_air, city_view, dishwasher, family_room, hardwood_floors, laundry_room, view, two_or_more_stories, garage_1_or_more, trails",
2132,1962.0,1950.0,23958.0,3.0,3.0,2.0,259000.0,268000.0,2023-04-28T02:53:47Z,2023-06-14,30331,Atlanta,-84.499666,33.762248,GA,single_family,"carport, central_air, central_heat, dishwasher, family_room, laundry_room, basement, two_or_more_stories, open_floor_plan, floor_plan, master_suite, farm, ranch",
2133,2002.0,1274.0,,2.0,2.0,1.0,300000.0,293000.0,2023-05-02T15:39:48Z,2023-06-14,30324,Atlanta,-84.3561,33.832658,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, river_view, view, water_view, community_swimming_pool, single_story, master_bedroom, gated_community, park, security, shopping",
2134,2005.0,2048.0,4199.0,3.0,3.0,2.0,375000.0,352500.0,2023-05-04T14:37:19Z,2023-06-14,30314,Atlanta,-84.414029,33.760013,GA,single_family,"carport, central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, laundry_room, view, basement, two_or_more_stories, updated_kitchen, open_floor_plan, floor_plan, investment_opportunity, trails",
2135,1957.0,2168.0,24507.0,3.0,4.0,2.0,650000.0,620000.0,2023-03-30T19:08:57Z,2023-06-14,30342,Atlanta,-84.371368,33.896343,GA,single_family,"central_air, community_outdoor_space, corner_lot, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, vaulted_ceiling, open_floor_plan, floor_plan, front_porch",
